,element_id,text,page_number,filename,chunk_id
28,3d9980ac508aa27c2304a9c90793f413,"transplanted mice at different time points relative to HCT. (Right) Comparison of overall survival between BM and BM+T mice. bu/cy-cond., busulfan/ cyclophosphamide conditioning. (D) (Left) Schematic showing colonization of germ-free C57BL/6 mice with a 6-strain minimal microbiota with (+EF) or without (-EF) E. faecalis OG1RF (2 × 107 CFUs per mouse); after 14 days, colonized mice received chemotherapy conditioning with busulfan and cyclophosphamide and, subsequently, an HCT of LP/J BM versus BM+T (4 × 106 T cells). (Middle) Comparison of overall survival. (Right) Relative abundances of E. faecalis spiked to the minimal microbiota in the EF+ group with samples collected at the day of HCT (day 0) and 7 days later (n = 4 to 11 mice per group; P = 0.09, paired testing of relative abundances of enterococci of day 0 versus BM+T day +7). Scatter plot data are presented as means ± SEM **P < 0.01, ***P < 0.001 (independent t test for BM versus BM+T); survival data were statistically analyzed

--- Extracted Metadata ---
Keywords: HCT, overall survival, C57BL/6 mice, microbiota, E. faecalis, busulfan, cyclophosphamide, T cells
Methods: HCT, chemotherapy conditioning, microbiota colonization
Hypothetical Questions: What effects does the presence of E. faecalis have on the overall survival of transplanted mice?, How does the overall survival compare between BM and BM+T mice after HCT?, What is the impact of busulfan and cyclophosphamide conditioning on germ-free mice?",3,gvhd_paper.pdf,29
29,5ce49cffa9006a7930b830aedb35b736,"M+T (4 × 106 T cells). (Middle) Comparison of overall survival. (Right) Relative abundances of E. faecalis spiked to the minimal microbiota in the EF+ group with samples collected at the day of HCT (day 0) and 7 days later (n = 4 to 11 mice per group; P = 0.09, paired testing of relative abundances of enterococci of day 0 versus BM+T day +7). Scatter plot data are presented as means ± SEM **P < 0.01, ***P < 0.001 (independent t test for BM versus BM+T); survival data were statistically analyzed using Mantel-Cox log-rank test.

--- Extracted Metadata ---
Keywords: T cells, overall survival, E. faecalis, microbiota, HCT, relative abundances
Methods: survival analysis, Mantel-Cox log-rank test, independent t test
Hypothetical Questions: How do different treatments affect the survival rates of mice after HCT?, What is the impact of E. faecalis on the microbiota and overall survival 7 days after treatment?",3,gvhd_paper.pdf,30
30,21fd67ad4a192acda6622cc6486b05e9,"3 of 7

D o w n o a d e d

l

f r o m h t t p : / / s c e n c e . s c e n c e m a g . o r g / o n N o v e m b e r

i

i

2 8 ,

2 0 1 9",3,gvhd_paper.pdf,31
31,a310af9d393d8f6fdcb3f7b063ba1bc1,"RES EARCH | R E P O R T

A

B

C

D

E

F

G

D o w n o a d e d

l

f r o m h t t p : / / s c e n c e . s c e n c e m a g . o r g / o n N o v e m b e r

i

i

2 8 ,

2 0 1 9",4,gvhd_paper.pdf,32
32,4598d41f94c72b881bfafcad5c5d84a2,"Fig. 3. Metagenomic and metabolomic analyses of Enterococcus-dominated fecal specimens in human HCT patients and mice. (A) (Left) Differential abundances of shotgun-sequenced and HUMAnN2-annotated bacterial metabolic pathways between paired pre- and post-HCT fecal samples from MSKCC patients who received allo-HCT for acute myeloid leukemia (AML) analyzed by linear discriminant analysis (LDA) coupled with effect size measurements (LEfSe). pre HCT, day −8 to −1 before allo-HCT; post HCT, day +3 to +25 after allo-HCT. (Right) Pie chart showing mean relative abundances of bacterial genera (analyzed by MetaPhlAn2) found in patient fecal samples pre- and post-HCT; data are aggregated across all patients. non-dom., nondominated; domin., dominated. (B) LEfSe analysis of bacterial metabolic pathway abundances in HCT day +7 fecal samples of 129S1/SV mice transplanted with C57BL/6 BM versus BM+T (2 × 106 T cells) (see Fig. 2A). (C) Pie charts with metabolic pathway abundances determined by

--- Extracted Metadata ---
Keywords: metagenomics, metabolomics, fecal specimens, Enterococcus, HCT, acute myeloid leukemia, bacterial metabolic pathways, allo-HCT, microbial composition
Methods: metagenomic analysis, metabolomic analysis, linear discriminant analysis (LDA), LEfSe, shotgun sequencing, MetaPhlAn2
Hypothetical Questions: What are the differences in bacterial metabolic pathways before and after HCT in leukemia patients?, How does the microbial composition change in the fecal samples of HCT patients?, What is the effect of T cell transplantation on the metabolic pathways in mice?, How do Enterococcus-dominated communities behave in fecal samples of human HCT patients compared to mice?",4,gvhd_paper.pdf,33
33,eed569a65dd02372febeb2df0d4b9ea6,"+3 to +25 after allo-HCT. (Right) Pie chart showing mean relative abundances of bacterial genera (analyzed by MetaPhlAn2) found in patient fecal samples pre- and post-HCT; data are aggregated across all patients. non-dom., nondominated; domin., dominated. (B) LEfSe analysis of bacterial metabolic pathway abundances in HCT day +7 fecal samples of 129S1/SV mice transplanted with C57BL/6 BM versus BM+T (2 × 106 T cells) (see Fig. 2A). (C) Pie charts with metabolic pathway abundances determined by whole-genome sequencing of E. faecalis (isolated from feces of a BALB/c GVHD mouse, day +7 after HCT; upper panel) and E. faecium (human isolate; ATCC #700221; lower panel); only pathways with an abundance ≥2% are shown in both panels. (D) (Left) In vitro growth of E. faecalis (mouse GVHD isolate; upper panel) and E. faecium (ATCC #700221; lower panel) in nontreated BHI broth

--- Extracted Metadata ---
Keywords: allo-HCT, bacterial genera, MetaPhlAn2, LEfSe analysis, metabolic pathways, E. faecalis, E. faecium, in vitro growth, GVHD, fecal samples
Methods: whole-genome sequencing, LEfSe analysis, MetaPhlAn2
Hypothetical Questions: What are the relative abundances of bacterial genera in fecal samples before and after allo-HCT?, How do metabolic pathway abundances differ in HCT day +7 fecal samples between different mouse model groups?, What are the in vitro growth characteristics of E. faecalis and E. faecium in BHI broth?",4,gvhd_paper.pdf,34
34,d98dfb347d7b7551921c9d256bf8812c,"Stein-Thoeringer et al., Science 366, 1143–1149 (2019)

29 November 2019

--- Extracted Metadata ---
Keywords: Stein-Thoeringer, 2019, Science, Publication, Findings
Methods: Science
Hypothetical Questions: What are the findings of Stein-Thoeringer et al. in their 2019 paper?, How does the research conducted by Stein-Thoeringer et al. impact current scientific understanding?",4,gvhd_paper.pdf,35
35,6df034b96831f888ec178c62601e21aa,"or in BHI broth pretreated with lactase. (Right) E. faecalis or E. faecium incubated in lactase-pretreated BHI were put into regular BHI broth after 8 hours to assess growth dynamics in regular BHI (gray symbols). Data are results of four experiments combined; values represent means ± SEM. (E) (Left) Fecal butyrate concentrations (means ± SEM) from pre- and posttransplant fecal samples from AML patients from MSKCC, who received allo-HCT and were selected based on a highly diverse pre-HCT microbiota and a posttransplant E. faecium domination [by 16S rRNA gene sequencing; 6 (out of 8) patients are presented in (A)]. (Right) Correlation of butyrate concentrations with relative abundances of the genus Enterococcus (n = 139 patients; 8 patients from left panel), and 131 allo-HCT patients from a dataset published by Haak et al. (28); statistical analysis was performed using Kendall’s tau rank correlation coefficient. (F) Stool samples were collected at the time of engraftment (~24 days after

--- Extracted Metadata ---
Keywords: Enterococcus, E. faecalis, E. faecium, butyrate, allo-HCT, microbiota, 16S rRNA, growth dynamics, fecal samples
Methods: incubation, fecal sample analysis, growth dynamics assessment
Hypothetical Questions: What are the growth dynamics of E. faecalis and E. faecium in different media?, How does lactase pretreatment affect bacterial growth in BHI broth?, Is there a correlation between butyrate concentrations and Enterococcus abundance in stool samples from allo-HCT patients?",4,gvhd_paper.pdf,36
36,4422e55259336b6bafaa88ae2b08a652,"ta and a posttransplant E. faecium domination [by 16S rRNA gene sequencing; 6 (out of 8) patients are presented in (A)]. (Right) Correlation of butyrate concentrations with relative abundances of the genus Enterococcus (n = 139 patients; 8 patients from left panel), and 131 allo-HCT patients from a dataset published by Haak et al. (28); statistical analysis was performed using Kendall’s tau rank correlation coefficient. (F) Stool samples were collected at the time of engraftment (~24 days after allo-HCT). Data show Kendall’s tau rank correlation of relative abundances of the genera Clostridium and Enterococcus from the dataset of Haak et al. (G) Butyrate concentration (mean ± SEM) in cecal contents of BALB/c mice transplanted with C57BL/6 BM or BM+T (1 × 106 T cells) at day +7 after HCT. Statistical analysis: *P < 0.05 [paired t test (E) or independent t test (F)].

--- Extracted Metadata ---
Keywords: butyrate, Enterococcus, Clostridium, allo-HCT, E. faecium, gene sequencing, correlation analysis
Methods: 16S rRNA gene sequencing, statistical analysis, Kendall’s tau rank correlation coefficient, paired t test, independent t test
Hypothetical Questions: How does butyrate concentration correlate with the abundance of Enterococcus in patients?, What is the impact of E. faecium domination on butyrate concentration post-transplant?, Can the correlation between Clostridium and Enterococcus inform post-transplant patient outcomes?",4,gvhd_paper.pdf,37
37,724d7bca7548085abe625e3c1e5c61e8,4 of 7,4,gvhd_paper.pdf,38
38,31adb3a624fe33e20320d3edbe3bf9fd,"RES EARCH | R E P O R T

(Fig. 2D and fig. S4B). Serum interferon-g con- centrations were significantly elevated in E. faecalis–colonized mice (fig. S4C), and we observed a significantly increased num- ber of donor T cells, an increase of acti-

vated and proliferating CD4+ T cells (fig. S4D; CD4+CD25+; CD4+Ki67+), and an increased number and percentage of CD4+RORg+ T helper 17 (TH17) cells in colon lamina propria (fig. S4D). Posttransplant administration of E. faecalis

OG1RF to conventionally housed, T cell–replete bone marrow (BM+T)–transplanted BALB/c mice also aggravated GVHD (fig. S5A). These findings indicate that E. faecalis can aggravate GVHD severity.

--- Extracted Metadata ---
Keywords: E. faecalis, GVHD, T cell, transplantation, TH17 cells
Methods: bone marrow transplantation, GVHD aggravation
Hypothetical Questions: How does E. faecalis influence T cell activity in mice?, What is the impact of E. faecalis colonization on GVHD severity?",5,gvhd_paper.pdf,39
39,adb546eb9f289c23d648fe7f48a5c418,"Fig. 4. Lactose-free diet reduces experimental GVHD and lactase genotypes associated with microbiota dynamics after allo-HCT in humans. (A) (Left) Schematic showing that BALB/c recipient mice received C57BL/6 BM or BM+T (5 × 105 T cells) and were fed control chow (ctr) versus lactose-free chow (LF) from day −7 to +14 relative to transplant. Comparison of survival between BM and BM+T mice (middle) and relative abundance of the genus Enterococcus in mouse feces (right) are shown. Scatter plot data presented as means ± SEM; *P < 0.05 (independent t test). (B) (Left) Schematic showing HCT of LP/J BM versus BM+T (4 × 106 T cells) into C57BL/6 mice after chemotherapy conditioning. Comparison of survival between BM and BM+T mice (middle) and relative abundance of the genus Enterococcus at different time points relative to HCT (right) are shown. Scatter plot data presented as means ±

Stein-Thoeringer et al., Science 366, 1143–1149 (2019)

29 November 2019

--- Extracted Metadata ---
Keywords: GVHD, allo-HCT, lactose-free diet, lactase genotypes, microbiota dynamics, Enterococcus, BM transplantation
Methods: allo-HCT, BM transplantation
Hypothetical Questions: How does a lactose-free diet affect GVHD outcomes in allo-HCT recipients?, What is the impact of lactase genotypes on microbiota dynamics after HCT?, How does the timing of T cell infusion affect survival rates in mouse models of allo-HCT?",5,gvhd_paper.pdf,40
40,e25765e8d7c1457562751a039b6f8d31,"SEM; *P < 0.05 (independent t test). (C) (Left) Relative abundance (log10) of Enterococcus (genus) by days relative to the day of antibiotic cessation (broad- spectrum antibiotics for neutropenic fever: intravenous piperacillin-tazobactam, intravenous imipenem-cilastatin, or intravenous meropenem). Box plot inserts display the median relative abundances of the genus Enterococcus of time binned in the indicated day ranges relative to antibiotic cessation; whiskers represent maximum and minimum. Statistical analysis of box plot data: *P < 0.05 (Wilcoxon rank test). (D) Cumulative incidence of acute GVHD grade 2 to 4 in rs4988235 SNP-genotyped MSKCC patients (T cell–depleted grafts excluded; graft source: BM/PBSC unmodified = 213 patients; cord blood = 102 patients; C/C = 175, T/C+T/T = 140). The cumulative incidence of grade 2 to 4 acute GVHD was compared between genotype groups using the R package cmprsk.

5 of 7

D o w n o a d e d

l

--- Extracted Metadata ---
Keywords: Enterococcus, antibiotics, acute GVHD, rs4988235 SNP, cumulative incidence
Methods: independent t test, Wilcoxon rank test, cumulative incidence analysis
Hypothetical Questions: What is the relationship between antibiotic cessation and the abundance of Enterococcus?, How does the rs4988235 SNP genotype affect the incidence of acute GVHD in patients?, What statistical methods can be used to analyze the effect of different graft sources on GVHD incidence?",5,gvhd_paper.pdf,41
41,6f81ebd3eff1fb7cf262ede5a573ddc9,"f r o m h t t p : / / s c e n c e . s c e n c e m a g . o r g / o n N o v e m b e r

i

i

2 8 ,

2 0 1 9",5,gvhd_paper.pdf,42
42,9e533649f64cf364e006aa4f587da6ac,RES EARCH | R E P O R T,6,gvhd_paper.pdf,43
43,9a70b08e098dc29a35801130ceb3668e,"We next considered whether posttransplant defects of mucosal defense mechanisms facil- itate enterococcal expansion. Immunoglobulin A (IgA) coating of intestinal bacteria can be protective in colitis and is important for maintaining mucosal integrity (20). How- ever, we did not observe members of the genus Enterococcus to be enriched in either IgA- negative or IgA-positive fecal fractions, even though total fecal IgA was significantly re- duced in allo-HCT recipients with GVHD (fig. S5, B to D). Reduction of IgA by transplant- ing IgA-deficient bone marrow (BM) from activation-induced cytidine deaminase knock- out mice did not further increase enterococcal expansion (fig. S5E). Intestinal antimicrobial peptides of the Reg3 family can suppress the growth of VRE (21) and are reported to play a major role in GVHD (22). Accordingly, we found that both Reg3B/G transcripts and interleukin-22 protein, which regulates Reg3 expression (23), were reduced in the ileum of GVHD mice (fig. S5F).

--- Extracted Metadata ---
Keywords: IgA, enterococcus, GVHD, antimicrobial peptides, Reg3, allo-HCT
Methods: transplantation, GVHD assessment
Hypothetical Questions: What impact does IgA deficiency have on enterococcal expansion in posttransplant patients?, How do intestinal antimicrobial peptides of the Reg3 family affect the growth of enterococci in GVHD patients?",6,gvhd_paper.pdf,44
44,09e627c1900efbf183f89303d3bd1d27,"Next, we analyzed microbiota-intrinsic fac- tors and used shotgun metagenomic sequenc- ing to characterize the metabolic potential of the Enterococcus-dominated fecal microbiota. Pre- and posttransplant fecal samples from MSKCC patients who received allo-HCT for acute myeloid leukemia were selected for sequencing on the basis of having a highly diverse pre-HCT microbiota and posttrans- plant E. faecium domination (by 16S rRNA gene sequencing). We focused on microbial metabolic pathways that specifically charac- terize domination by comparing them with the highly diverse pretransplant microbiota from the same patients. Pathways involved in DNA synthesis and, notably, in lactose and galactose degradation were enriched in the E. faecium–dominated, posttransplant micro- biota. In contrast, amino acid synthesis and starch-degradation pathways were more prev- alent in pretransplant specimens (Fig. 3A). The lactose-and-galactose degradation path- way was also significantly enriched in the

--- Extracted Metadata ---
Keywords: microbiota, Enterococcus, fecal microbiota, microbial metabolic pathways, allo-HCT, acute myeloid leukemia, DNA synthesis, lactose degradation, galactose degradation, amino acid synthesis, starch-degradation
Methods: shotgun metagenomic sequencing, 16S rRNA gene sequencing
Hypothetical Questions: What are the metabolic potential differences between pre-HCT and post-HCT microbiota?, How does Enterococcus domination affect microbial metabolic pathways?, What metabolic pathways are enriched in E. faecium-dominated microbiota posttransplant?",6,gvhd_paper.pdf,45
45,6dcb518c9863dcea6dc2952d83ea34f1,"pecifically charac- terize domination by comparing them with the highly diverse pretransplant microbiota from the same patients. Pathways involved in DNA synthesis and, notably, in lactose and galactose degradation were enriched in the E. faecium–dominated, posttransplant micro- biota. In contrast, amino acid synthesis and starch-degradation pathways were more prev- alent in pretransplant specimens (Fig. 3A). The lactose-and-galactose degradation path- way was also significantly enriched in the posttransplant E. faecalis–dominated samples of mice with GVHD (Fig. 3B). Comparison of whole-genome sequencing from isolates of E. faecium (from a human allo-HCT patient) and of E. faecalis (from a mouse with GVHD) revealed that genes encoding lactose and galactose metabolism accounted for ~3% of their genomes (Fig. 3C). In silico analysis of these Enterococcus genomes and publicly available genomes of other members of the gnotobiotic six-strain consortium revealed that enterococci are

--- Extracted Metadata ---
Keywords: Enterococcus, microbiota, lactose metabolism, galactose metabolism, pretransplant, posttransplant, whole-genome sequencing
Methods: whole-genome sequencing, in silico analysis
Hypothetical Questions: What pathways are involved in the metabolism of lactose and galactose in Enterococcus species?, How does the microbiota composition change pre- and post-transplant in patients?, What genomic features of E. faecium and E. faecalis contribute to their roles in posttransplant microbiota?",6,gvhd_paper.pdf,46
46,b739f9580d3ffaff781fe3cf10f0b0b2,"in the posttransplant E. faecalis–dominated samples of mice with GVHD (Fig. 3B). Comparison of whole-genome sequencing from isolates of E. faecium (from a human allo-HCT patient) and of E. faecalis (from a mouse with GVHD) revealed that genes encoding lactose and galactose metabolism accounted for ~3% of their genomes (Fig. 3C). In silico analysis of these Enterococcus genomes and publicly available genomes of other members of the gnotobiotic six-strain consortium revealed that enterococci are specifically enriched in enzymes of the tagatose-type galactose path- way for galactose-to-glucose degradation (24) (materials and methods and fig. S6, A and B). Enterococcal growth depends on lactose in vitro, as both E. faecalis and E. faecium strains cultured in brain-heart

--- Extracted Metadata ---
Keywords: E. faecalis, E. faecium, galactose metabolism, lactose metabolism, genome analysis, GVHD, gnotobiotic, Enterococcus, tagatose-type galactose pathway
Methods: whole-genome sequencing, in silico analysis
Hypothetical Questions: How do Enterococcus genomes compare between different hosts?, What metabolic pathways do Enterococcus species utilize in similar environments?",6,gvhd_paper.pdf,47
47,6be00c21d477610143c27a8bf41e1bdf,"Stein-Thoeringer et al., Science 366, 1143–1149 (2019)

--- Extracted Metadata ---
Keywords: gene editing, CRISPR, genetics, biotechnology, crop improvement
Methods: gene editing, CRISPR
Hypothetical Questions: How could gene editing techniques be applied to improve crop resilience?, What are the potential implications of CRISPR technology on human genetic diseases?",6,gvhd_paper.pdf,48
48,bb7f4c80d3220c4de93e251927615b1a,"infusion (BHI) broth depleted of lactose (by lactase; fig. S7A) did not grow (Fig. 3D). Growth was reinstated upon transfer to re- gular BHI, excluding antibacterial effects of lactase treatment (Fig. 3D). Enterococcal expansion after allo-HCT was accompanied by a loss of Clostridium spp. in the microbiota of allo-HCT patients (Fig. 3, A and F) and of mice with GVHD (fig. S8, A to C, and table S7). This may be important for allo-HCT patients, as high abundances of clostridia are associated with better survival and low- er incidence of GVHD (12, 25). Commen- sal clostridia are known to produce large amounts of butyrate (26), which mitigates lethal GVHD in mice through protecting energy homeostasis of enterocytes (27). We observed that posttransplant enterococcal domination and a loss of clostridia were accompanied by a significant reduction in fecal butyrate in both allo-HCT patients and mice with GVHD (Fig. 3, E and G) (28). A loss of this key metabolite may contribute to the poor

--- Extracted Metadata ---
Keywords: allo-HCT, GVHD, Clostridium spp., butyrate, enterococci, microbiota
Methods: lactase treatment, allo-HCT, GVHD
Hypothetical Questions: What is the impact of lactase treatment on enterococcal growth in BHI broth?, How does the loss of Clostridium spp. affect the microbiota in allo-HCT patients?, What is the role of butyrate in the context of GVHD and enterococcal domination?",6,gvhd_paper.pdf,49
49,6768c0eeaeb286f8da7ad768efc7cf4a,"ith better survival and low- er incidence of GVHD (12, 25). Commen- sal clostridia are known to produce large amounts of butyrate (26), which mitigates lethal GVHD in mice through protecting energy homeostasis of enterocytes (27). We observed that posttransplant enterococcal domination and a loss of clostridia were accompanied by a significant reduction in fecal butyrate in both allo-HCT patients and mice with GVHD (Fig. 3, E and G) (28). A loss of this key metabolite may contribute to the poor outcomes in Enterococcus-dominated patients and mice.

--- Extracted Metadata ---
Keywords: GVHD, butyrate, Enterococcus, clostridia, allo-HCT, energy homeostasis, fecal analysis, microbiome
Methods: GVHD mitigation, fecal butyrate analysis, posttransplant microbiome shifts
Hypothetical Questions: How does butyrate impact the survival rates of patients with GVHD?, What role do commensal clostridia play in energy homeostasis of enterocytes post-transplant?, What effects does Enterococcus domination have on fecal butyrate levels in patients?",6,gvhd_paper.pdf,50
50,f92d6c9c8ec54912236a90a82470690e,"Given that the optimal growth of enterococci depends on lactose availability in vitro, we investigated whether enterococcal expansion can be mitigated by feeding mice lactose-free chow (fig. S7B and table S8). In the C57BL/ 6→BALB/c model, the absence of dietary lactose significantly reduced posttransplant Enterococcus bloom and mitigated GVHD (Fig. 4A and fig. S9B). Flow cytometric anal- ysis of donor T cells on day +14 revealed a reduction in the percentage of activated and proliferating CD4+ T cells (CD4+CD69+; CD4+ Ki67+) as well as a reduction in the percent- age of CD4+Tbet+ (TH1) T cells (fig. S9). The effect of a lactose-free diet on enterococcal outgrowth and GVHD was replicated in the LP/J→C57BL/6 mouse model (Fig. 4B and table S9 for changes in non-enterococcal taxa). Intestinal mucosal damage by irradiation or allo-reactive T cells may affect the expres- sion of lactase, the enzyme found on small- intestine enterocytes that facilitates lactose absorption through

--- Extracted Metadata ---
Keywords: Enterococcus, GVHD, lactose, diet, mouse model, intestinal mucosal damage, T cells, lactase
Methods: enterococcal expansion investigation, flow cytometric analysis
Hypothetical Questions: How does lactose availability affect enterococcal growth in mice?, What impact does a lactose-free diet have on GVHD in mice?, Can enterococcal growth be controlled through dietary modifications in animal models?",6,gvhd_paper.pdf,51
51,466c56e7c71f95d0d2f8ae81139786ac,"ating CD4+ T cells (CD4+CD69+; CD4+ Ki67+) as well as a reduction in the percent- age of CD4+Tbet+ (TH1) T cells (fig. S9). The effect of a lactose-free diet on enterococcal outgrowth and GVHD was replicated in the LP/J→C57BL/6 mouse model (Fig. 4B and table S9 for changes in non-enterococcal taxa). Intestinal mucosal damage by irradiation or allo-reactive T cells may affect the expres- sion of lactase, the enzyme found on small- intestine enterocytes that facilitates lactose absorption through disaccharide cleavage. Duodenal lactase transcript abundance pro- gressively declined in BM+T recipients over the course of transplantation (fig. S9C), which may induce a lactose-intolerant–like state in mice, allowing nondigested lactose to reach the lower intestinal tract and serve as a car- bon source for bacteria.

--- Extracted Metadata ---
Keywords: CD4+ T cells, lactose-free diet, GVHD, intestinal mucosal damage, lactase, transplantation, enterococcal outgrowth, microbiome
Methods: GVHD model, diet manipulation, transplantation, intestinal microbiome analysis
Hypothetical Questions: How does a lactose-free diet affect CD4+ T cells in mice?, What is the relationship between lactase expression and GVHD?, What role does intestinal mucosal damage play in lactose absorption?, How does enterococcal outgrowth influence the immune response in the context of a lactose-free diet?",6,gvhd_paper.pdf,52
52,f09a12596f5a19f868b2015ee4c6e5bc,"Next, we explored whether enterococci ex- pansion is associated with lactose tolerance in human allo-HCT patients by genotyping 602 patients from the MSKCC cohort with available pretransplant germline DNA sam- ples for the gene polymorphism rs4988235 (-13910*T). This single-nucleotide polymorphism (SNP) regulates lactase expression and pre- dicts lactose absorption and/or tolerance (C/T

29 November 2019

or T/T alleles) and malabsorption (C/C alleles) in the upper gut (29). Although abundance of the genus Enterococcus increased comparably during exposure to broad-spectrum antibiotics in both lactose absorbers and malabsorbers, enterococcal domination was significantly prolonged in malabsorbers after cessation of antibiotics (Fig. 4D and fig. S10). This finding suggests that the maintenance of enterococ- cal domination and microbiota recovery after broad-spectrum antibiotic exposure is signif- icantly modulated by the luminal availability of lactose as a growth substrate.

--- Extracted Metadata ---
Keywords: enterococci, lactose tolerance, allo-HCT, genotyping, SNP rs4988235, lactase expression, broad-spectrum antibiotics, microbiota recovery
Methods: genotyping
Hypothetical Questions: What is the association between enterococci expansion and lactose tolerance in human allo-HCT patients?, How does antibiotic exposure affect enterococcal domination in lactose absorbers versus malabsorbers?, What role does the SNP rs4988235 play in lactose absorption and tolerance?",6,gvhd_paper.pdf,53
53,7e9beef898af98b97f94263ef5e9f5ae,"Fecal domination by Enterococcus spp. is a significant risk factor for the development of acute GVHD and for increased overall and GVHD-related mortality after allo-HCT. Our findings extend previous reports from smaller single-center analyses that posttransplant VRE bacteremia and fecal domination are associated with worse outcomes after allo-HCT (7, 8, 30). In gnotobiotic mouse models, enterococci exacerbate GVHD, consistent with previous reports of aggravated colitis in models of in- flammatory bowel disease (14) or systemic autoimmune responses (31). We previously identified Blautia abundance (a genus within class Clostridia) as a predictor of protection from lethal GVHD (12), whereas here we describe Enterococcus domination as a risk factor for GVHD. These two findings are noteworthy in light of our recent observa- tion that a B. producta strain can inhibit VRE growth via the production of a lantibiotic pro- tein (32). We identified a microbiota-intrinsic mechanism that is

--- Extracted Metadata ---
Keywords: Enterococcus, GVHD, allo-HCT, bacteremia, microbiota, Clostridia, Blautia, lantibiotic
Methods: microbiota analysis, gut microbiome examination
Hypothetical Questions: How does Enterococcus spp. influence outcomes after allo-HCT?, What are the implications of Blautia abundance in GVHD development?, Can specific strains of bacteria protect against GVHD?",6,gvhd_paper.pdf,54
54,116ac047b5ec9a6753d95618f9af21c0,"lammatory bowel disease (14) or systemic autoimmune responses (31). We previously identified Blautia abundance (a genus within class Clostridia) as a predictor of protection from lethal GVHD (12), whereas here we describe Enterococcus domination as a risk factor for GVHD. These two findings are noteworthy in light of our recent observa- tion that a B. producta strain can inhibit VRE growth via the production of a lantibiotic pro- tein (32). We identified a microbiota-intrinsic mechanism that is dependent on lactose uti- lization and favors the expansion of enterococci. This process may be triggered through a loss of lactase produced by enterocytes damaged by conditioning or allo-reactive T cells. We validated this concept experimentally, by showing that depletion of lactose in vitro and in vivo inhibited enterococcal expan- sion and mitigated GVHD, and clinically, by showing that patients harboring a lactose- malabsorption allele experienced prolonged Enterococcus domination after

--- Extracted Metadata ---
Keywords: Blautia, Enterococcus, GVHD, microbiota, lactose utilization, lantibiotic, VRE growth, autoimmune responses
Methods: microbiota analysis, growth inhibition, in vitro and in vivo validation
Hypothetical Questions: What microbiota changes are associated with GVHD?, How does lactose utilization impact enterococci expansion?, What role does Blautia play in GVHD protection?",6,gvhd_paper.pdf,55
55,df3c7d08b5427be53ef04f45278075d8,"is dependent on lactose uti- lization and favors the expansion of enterococci. This process may be triggered through a loss of lactase produced by enterocytes damaged by conditioning or allo-reactive T cells. We validated this concept experimentally, by showing that depletion of lactose in vitro and in vivo inhibited enterococcal expan- sion and mitigated GVHD, and clinically, by showing that patients harboring a lactose- malabsorption allele experienced prolonged Enterococcus domination after antibiotic ex- posure. These observations in mice and allo- HCT patients provide proof-of-concept for a novel, non–antibiotic-based therapeutic strategy, such as a lactose-free diet, to attenu- ate the outgrowth of pathobionts like enter- ococci and possibly improve clinical outcomes by modulating dietary sources of nutrients for pathogenic bacteria.

--- Extracted Metadata ---
Keywords: lactose, enterococci, GVHD, pathobionts, diet, antibiotic exposure, lactase, malabsorption, enterocytes, T cells
Methods: lactose utilization, dietary modulation
Hypothetical Questions: How does lactose affect the growth of pathobionts like enterococci?, What impact does lactose malabsorption have on Enterococcus expansion after antibiotic treatment?, Can a lactose-free diet improve clinical outcomes in patients with GVHD?",6,gvhd_paper.pdf,56
56,53c62f87f2078f1ddea2f4a5c892baa0,"REFERENCES AND NOTES

1. Y. Litvak, M. X. Byndloss, A. J. Bäumler, Science 362, eaat9076 (2018).

2. M. S. Gilmore, F. Lebreton, W. van Schaik, Curr. Opin. Microbiol. 16, 10–16 (2013).

3. S. Schloissnig et al., Nature 493, 45–50 (2013). 4. F. Lebreton et al., Cell 169, 849–861.e13 (2017). 5. Y. Taur et al., Clin. Infect. Dis. 55, 905–914 (2012). 6. C. Ubeda et al., J. Clin. Invest. 120, 4332–4341 (2010). 7. E. Holler et al., Biol. Blood Marrow Transplant. 20, 640–645 (2014).

6 of 7

D o w n o a d e d

l

f r o m h t t p : / / s c e n c e . s c e n c e m a g . o r g / o n N o v e m b e r

i

i

2 8 ,

2 0 1 9

--- Extracted Metadata ---
Keywords: microbiology, infectious diseases, clinical studies, blood marrow transplant, evaluation of bacterial resistance",6,gvhd_paper.pdf,57
57,2312af693b6e95c7e6721640d890ca39,"RES EARCH | R E P O R T

8. C. D. Ford et al., Biol. Blood Marrow Transplant. 23, 340–346

(2017).

9. H. J. Khoury et al., Haematologica 102 , 958–966 (2017). 10. Y. Shono et al., Sci. Transl. Med. 8, 339ra71 (2016). 11. Y. Taur et al., Blood 124, 1174–1182 (2014). 12. R. R. Jenq et al., Biol. Blood Marrow Transplant. 21, 1373–1383 (2015).

13. Y. Taur et al., Sci. Transl. Med. 10, eaap9489 (2018). 14. N. Steck et al., Gastroenterology 141, 959–971 (2011). 15. N. Geva-Zatorsky et al., Cell 168, 928–943.e11 (2017). 16. K. Riesner, M. Kalupa, Y. Shi, S. Elezkurtaj, O. Penack, Bone Marrow Transplant. 51, 410–417 (2016).

17. K. Dubin, E. G. Pamer, Microbiol. Spectr. doi:10.1128/ microbiolspec.BAD-0014-2016 (2014).",7,gvhd_paper.pdf,58
