element_id,text,page_number,filename,chunk_id
09923dd9d1ffad44092a124abd15c8f7,"of ethanol, as indicated by serum levels of ethanol and hepatic levels of Adh1 and Cyp2e1 mRNAs (which encode the two primary enzymes that metabolize ethanol in the liver) (Extended Data Fig. 2m, n). These results indicate that E. faecalis that produce cytolysin promote ethanol- induced liver disease in mice.",4,app\data\tmp\ALD patent background + target paper.pdf,107
7793aa12cd034679a8a2e84d767744db,"To extend our findings to humans, we colonized germ-free mice with faeces from cytolysin-positive and cytolysin-negative patients with alcoholic hepatitis (Supplementary Table 8). Consistent with our findings from mice colonized with cytolytic E. faecalis, gnotobi- otic C57BL/6 mice colonized with faeces from two cytolysin-positive patients developed more severe ethanol-induced liver injury, steatosis, inflammation and fibrosis than mice given faeces from two cytolysin- negative patients (Fig.",4,app\data\tmp\ALD patent background + target paper.pdf,108
ac3153ad7dfb79bb025bd7847cd99080,"2a–f, Extended Data Fig. 3a–d). Transplantation of faeces from cytolysin-positive patients reduced the survival time of the mice (Extended Data Fig. 3e) and increased translocation of",4,app\data\tmp\ALD patent background + target paper.pdf,109
622a23d0c875953bf1e0ed086a86182e,4 | Nature | www.nature.com,4,app\data\tmp\ALD patent background + target paper.pdf,110
935baad085b120a079066df39fff470e,"cytolytic E. faecalis to the liver after ethanol administration (Fig. 2g). The overall composition of the intestinal microbiota was not differ- ent between mice fed the control diet and colonized with faeces from cytolysin-positive or cytolysin-negative donors with alcoholic hepatitis, as shown by 16S rRNA gene sequencing. Mice transplanted with faeces from one of the cytolysin-positive patients with alcoholic hepatitis (patient no. 2) showed a microbiota that was significantly different from",4,app\data\tmp\ALD patent background + target paper.pdf,111
011478f617a8cc488d426d6d9f3ef93c,"that of the other mouse groups after ethanol administration (Extended Data Fig. 3f). Non-cytolytic E. faecalis was not detected in stool samples from donors with cytolytic E. faecalis (Extended Data Fig. 3g). We did not observe differences in intestinal absorp- tion or hepatic metabolism of ethanol between mice colonized with faeces from cytolysin-positive versus cytolysin-negative patients (Extended Data Fig. 3h, i). Together, these results provide further evi- dence that cytolysin promotes",4,app\data\tmp\ALD patent background + target paper.pdf,112
ed6293163fbd16d348dc4294d76343bc,ethanol-induced liver disease.,4,app\data\tmp\ALD patent background + target paper.pdf,113
8aeff5253341209844ebbdb13999c971,a,5,app\data\tmp\ALD patent background + target paper.pdf,114
bfd469dd1341a1997f02b197216f8298,Ef6.1  Ef6.2  Ef6.3  Ef 6.4  Ef7.1  Ef7.2  Ef7.3  Ef 7.4 ,5,app\data\tmp\ALD patent background + target paper.pdf,115
ac18f49fc61400839bb6897862e288cc,"b

s l e v e l m u r e S",5,app\data\tmp\ALD patent background + target paper.pdf,116
6600ba9a1559abadee374ef041622e1a,400  300  200  100  0  Patient  no. 6  Patient  no. 7  Patient  no. 6  Patient  no. 7  Control  Ethanol ,5,app\data\tmp\ALD patent background + target paper.pdf,117
9df9b0747fd4fae53151630d240a82b3,"– l U ( T L A

( T L A f",5,app\data\tmp\ALD patent background + target paper.pdf,118
c9bdfc767b813466bcd5171874851118,e  d  i  r  e  c  y  l  g  i  r  t     c  i  t  a  p  e  H  )  r  e  v  i  l     g     r  e  p     g  m  (     t  n  e  t  n  o  c  50  40  30  20  10  0  Patient  no. 6  Patient  no. 7  Patient  no. 6  Patient  no. 7  Control  Ethanol ,5,app\data\tmp\ALD patent background + target paper.pdf,119
3c9ca1a477a08e8729484aa658bd1a3e,d,5,app\data\tmp\ALD patent background + target paper.pdf,120
4e7bf479eff4e39b80427279fed0f5fb,Control  Ethanol  C. crescentus  phages  Cytolysin-negative  E. faecalis phages  C. crescentus  phages  Cytolysin-negative  E. faecalis phages ,5,app\data\tmp\ALD patent background + target paper.pdf,121
28d3815936f1c0b0c0418a24b573aad6,"Patient no. 6

Patient no. 7",5,app\data\tmp\ALD patent background + target paper.pdf,122
1e7cda2ab93bd3819bc540c3e8d7e37f,e g n a h c d l o F,5,app\data\tmp\ALD patent background + target paper.pdf,123
9cd3d980272027712c9067242b4b3ed0,Cxcl1,5,app\data\tmp\ALD patent background + target paper.pdf,124
fd41f294467d39497310fc3e51a42801,"2N w A O ey &6 e - - Patient 6

Patient

Patient no. 6

g  Col1a1  h  6  e  g  n  a  h  c  d  l  o  F  4  2  0  Patient  Patient  Patient  Patient      no. 6      no. 7      no. 6      no. 7  Control  Ethanol ",5,app\data\tmp\ALD patent background + target paper.pdf,125
afe8c74c74d7b2920e59f43b72017a9f,Control,5,app\data\tmp\ALD patent background + target paper.pdf,126
749dc1a977f7d44f81e663dc0c456a14,Ethanol,5,app\data\tmp\ALD patent background + target paper.pdf,127
55b6c958b2963ffbd738b8801639e553,m,5,app\data\tmp\ALD patent background + target paper.pdf,128
3c993b05725a1229f20a7650070e9402,C. crescentus phages,5,app\data\tmp\ALD patent background + target paper.pdf,129
dfb1787d44412c8b5d0f6c64aa137a8e,=,5,app\data\tmp\ALD patent background + target paper.pdf,130
858440a4bf2da6c84ed2ca4e59d51ece,Cytolysin-negative E. faecalis phages,5,app\data\tmp\ALD patent background + target paper.pdf,131
8e7b4dbb2db0c289e4df104f330ddaf4,m,5,app\data\tmp\ALD patent background + target paper.pdf,132
b1a06f54aabc5d55fc83b36fdd1e7592,C. crescentus phages,5,app\data\tmp\ALD patent background + target paper.pdf,133
bfe93c268df64bfe9757e873cb7daa5e,m,5,app\data\tmp\ALD patent background + target paper.pdf,134
f19d51d0d477d6bad0a799914cdb8750,Cytolysin-negative E. faecalis phages,5,app\data\tmp\ALD patent background + target paper.pdf,135
823352a1c1b5b69a8e82cf0e4a521910,"e  g  n  a  h  c  d  l  o  F  5  4  3  2  1  0  Il1b  Patient      no. 6  Patient      no. 7  Patient      no. 6  Patient      no. 7  Control  Ethanol 

s  u  c  1010  *  *  c  o  c  o  r  e  t  n  E     l  a  c  )  1  –  g     U  F  C  (  109  108  107  106  e  a  F  105  Patient  Patient  Patient  Patient   no. 6  no. 7  no. 6  no. 7 ",5,app\data\tmp\ALD patent background + target paper.pdf,136
8bd70443573c2d3a2aefb595ced85a9d,"Fig. 4 | Phages that target non-cytolytic E. faecalis do not reduce ethanol- induced liver disease in gnotobiotic mice. a, Transmission electron microscopy revealed that the phages we isolated were either podophages (Ef6.2, Ef6.3, Ef7.2, Ef7.3 and Ef7.4) or siphophages (Ef6.1, Ef6.4 and Ef7.1). Scale bar, 50 nm. b–h, C57BL/6 germ-free mice were colonized with faeces from two cytolysin-negative patients with alcoholic hepatitis and subjected to the chronic–binge feeding model, gavaged with",5,app\data\tmp\ALD patent background + target paper.pdf,137
ff20ed0f63113aa14e50ddf829cd5669,control phages against C. crescentus (1010 PFUs) or a cocktail of four different phages that target non-,5,app\data\tmp\ALD patent background + target paper.pdf,138
608c240755b516b9d1e17ee901ffe37e,"To determine the mechanism by which cytolysin increases liver dis- ease, we isolated hepatocytes from mice fed ethanol or control diets, and stimulated them with pure bioactive cytolysin peptides (CylLL′′ and CylLS′′)6. Incubation of the primary mouse hepatocytes with the two cytolysin subunits caused a dose-dependent increase in cell death compared to hepatocytes that were incubated with vehicle or with one subunit only (Fig. 2h). When we isolated hepatocytes from ethanol-fed mice and then",5,app\data\tmp\ALD patent background + target paper.pdf,139
2ae47261a8f4f2a945493ce8c56240bd,"incubated these hepatocytes with ethanol, we did not observe increased levels of cytolysin-induced cell death compared to hepatocytes isolated from mice on the control diet, which indicates that cytolysin-induced hepatocyte cell death was independent of ethanol. The cytotoxic effects of cytolysin are possibly mediated by pore forma- tion, resulting in cell lysis14.",5,app\data\tmp\ALD patent background + target paper.pdf,140
3630989dd32107d30ff2759948183c9c,Bacteriophage treatment in liver disease,5,app\data\tmp\ALD patent background + target paper.pdf,141
f2afe870ddcdac7775f5bab26fb2cd0d,"To further demonstrate the potential causative role of cytolytic E. faecalis for the development of ethanol-induced steatohepatitis,",5,app\data\tmp\ALD patent background + target paper.pdf,142
f66763778f39def107b37bed75a3106d,"cytolytic E. faecalis (1010 PFUs), 1 day before an ethanol binge. b, Serum levels of ALT. c, Hepatic triglyceride content. d, Representative H & E-stained liver sections. Scale bar, 100 μm. e–g, Hepatic levels of mRNAs that encode Il1b, Cxcl1 and Col1a1. h, Faecal colony-forming units (CFUs) of Enterococcus. Results are expressed as mean ± s.e.m. (b, c, e–h). P values are determined by two-way ANOVA with Tukey’s post hoc test (b, c, e–h). All results were generated from at least three",5,app\data\tmp\ALD patent background + target paper.pdf,143
b2df314fc35d8fa26c1051b9fa5a9d52,independent replicates. The exact group size (n) and P values for each comparison are listed in Supplementary Table 10. *P < 0.05.,5,app\data\tmp\ALD patent background + target paper.pdf,144
8715ffa84565131d15d839daee7e92ea,"we investigated the effects of treatment with bacteriophages (here- after, phages). Phages are ubiquitous in bacteria-rich environments, including the gut16. E. faecalis phages that are highly strain-specific can be isolated17, which potentially makes the direct editing of gut microbiota feasible. It has previously been shown that Atp4aSl/Sl mice, which lack gastric acid, have overgrowth of intestinal enterococci, which is associated with increased susceptibility to alcohol-induced",5,app\data\tmp\ALD patent background + target paper.pdf,145
d4e4ebf06820627cde3000c0298e285d,steatohepatitis11. The gavaging of wild-type mice with an E. faecalis strain isolated from Atp4aSl/Sl mice led to increased ethanol-induced steatohepatitis11. We found that this same E. faecalis strain expressed cytolysin. We then isolated four distinct phages from sewage water. These phages lyse the cytolytic E. faecalis strain isolated from Atp4aSl/Sl mice. All four phages were podophages of the virulent Picovirinae group (Extended Data Fig. 4). Atp4aSl/Sl mice and their wild-type littermates,5,app\data\tmp\ALD patent background + target paper.pdf,146
da423fb9c9db6e5987449445350fb2b2,"were then placed on the chronic–binge ethanol diet and gavaged with the lytic phage cocktail. Phages directed against Caulobacter crescen- tus, a bacterium that is present in freshwater lakes and streams18 but that does not colonize humans or rodents19,20, were used as controls.",5,app\data\tmp\ALD patent background + target paper.pdf,147
ea534a783c4681a129bb59af62db150d,Nature | www.nature.com | 5,5,app\data\tmp\ALD patent background + target paper.pdf,148
1ffe452e18bc09e1d30504495cfa1d51,Article,6,app\data\tmp\ALD patent background + target paper.pdf,149
361cd1f8f40ff07ea4523bcd69039e90,"Compared to Atp4aSl/Sl mice gavaged with control phages or vehicle, Atp4aSl/Sl mice gavaged with phages that target cytolytic E. faecalis had less severe liver injury, steatosis and inflammation after chronic ethanol feeding (Extended Data Fig. 5a–f). Administration of E. faecalis phages significantly reduced levels of cytolysin in the liver (Extended Data Fig. 5g) as well as faecal amounts of Enterococcus (Extended Data Fig. 5h). Phage administration did not affect the overall composition of",6,app\data\tmp\ALD patent background + target paper.pdf,150
2e86acb1f126ec5ccc12959d9788b72a,"the faecal microbiome, intestinal absorption or hepatic metabolism of ethanol (Extended Data Fig. 5i–k).",6,app\data\tmp\ALD patent background + target paper.pdf,151
da944ce22ea102eea3d3575b7fe5c9ec,"To develop a therapeutic approach to precisely edit the intestinal microbiota, we cultured cytolytic E. faecalis strains from the faecal samples of patients with alcoholic hepatitis. We then isolated lytic phages from sewage water against these cytolytic E. faecalis strains; these phages had siphophage or myophage morphology (Fig. 3a, Extended Data Fig. 6). Gnotobiotic mice were colonized with faeces from two cytolysin-positive patients with alcoholic hepatitis (Sup- plementary Table 8) and",6,app\data\tmp\ALD patent background + target paper.pdf,152
448ab979797c7f8c4bb555411515b529,"given three or four different—but patient- specific—lytic phages against cytolytic E. faecalis. The phages against cytolytic E. faecalis abolished ethanol-induced liver injury and steatosis, as shown by lower levels of ALT, lower percentages of hepatic cells positive for terminal deoxynucleotide transferase-mediated dUTP nick-end labelling, and lower levels of hepatic triglycerides and oil red O-staining (Fig. 3b–d, Extended Data Fig. 7a, b), as well as by decreased hepatic levels of Il1b,",6,app\data\tmp\ALD patent background + target paper.pdf,153
a801d5f342acb5a08914d264e9129efe,"Cxcl1, Cxcl2, Col1a1 and Acta2 mRNAs, and reduced hepatic levels of cylLS, as compared with mice given control phages (against C. crescentus) (Fig. 3e–h, Extended Data Fig. 7c, d). Treatment with phages against cytolytic E. faecalis also reduced faecal amounts of Enterococcus (Extended Data Fig. 7e) without affecting the overall composition of the gut microbiota (Extended Data Fig. 7f). Intestinal absorption of ethanol and hepatic metabolism were similar in all groups (Extended Data Fig. 7g, h).",6,app\data\tmp\ALD patent background + target paper.pdf,154
f75b8b93aa199fa22b781f6d65874fa1,"To demonstrate that the effect of phage treatment occurs via the targeting of cytolysin-positive E. faecalis, rather than a reduction in cytolysin-negative E. faecalis, we colonized gnotobiotic mice with faeces from cytolysin-negative patients with alcoholic hepatitis (Sup- plementary Table 8). Phages against non-cytolytic E. faecalis from patients were isolated from sewage water; they had siphophage or podophage morphology (Fig. 4a, Extended Data Fig. 8). These phages did not reduce features of",6,app\data\tmp\ALD patent background + target paper.pdf,155
8d9a5b3bad0d69a9dacfa8c0a75dd62f,"ethanol-induced liver disease compared with control phages (Fig. 4b–g, Extended Data Fig. 9a–h), despite the reduc- tion of faecal Enterococcus (Fig. 4h). Our findings indicate that treat- ment with lytic phages can selectively attenuate the ethanol-induced liver disease caused by cytolysin-positive E. faecalis in humanized mice.",6,app\data\tmp\ALD patent background + target paper.pdf,156
73345286028ac93b2aa305b02e6b8659,Discussion,6,app\data\tmp\ALD patent background + target paper.pdf,157
dcf9534bafefca952b6ef83708b06ecc,"Phage-based therapies have predominantly been studied in patients with bacterial infections in the gastrointestinal tract21–23, urinary tract24,25 and other organ systems26–28. The results of these studies— although mixed in terms of efficacy—strongly suggest that phage treat- ment offers a safe alternative to antibiotics26,27. However, safety studies are required for complex populations (such as patients with alcoholic hepatitis), because phages can induce a strong immune reaction29. Further",6,app\data\tmp\ALD patent background + target paper.pdf,158
9b306bb4dc6bbbaedaf26cc0b742b0ae,"work is required to determine whether phages that target cyto- lytic E. faecalis might be used to treat patients with alcoholic hepatitis, a life-threatening disease that at present has no effective treatment. Eradication of this specific bacterial strain might produce better out- comes than current treatments, and environmental sources can be used to easily isolate phages that target cytolysin-positive E. faecalis. Here we provide an example of the efficacy of approaches based on phages in mice",6,app\data\tmp\ALD patent background + target paper.pdf,159
4976ed9819fe07536b4aa8035c28de33,"for a disease that is not considered a classic infectious disease. Our data also suggest that cytolysin may be used as a predictive biomarker of severe alcoholic hepatitis; an independent, prospective",6,app\data\tmp\ALD patent background + target paper.pdf,160
28960f6fb27ff087b8dfab78cde778e1,"cohort is therefore needed to validate cytolysin as a biomarker, and to extend the phage findings in mice to human patients.",6,app\data\tmp\ALD patent background + target paper.pdf,161
b12b7ee72d2893362693758c1109328f,Online content,6,app\data\tmp\ALD patent background + target paper.pdf,162
664a0217f20d3bc1443ff751165b26cb,"Any methods, additional references, Nature Research reporting sum- maries, source data, extended data, supplementary information, acknowledgements, peer review information; details of author con- tributions and competing interests; and statements of data and code availability are available at https://doi.org/10.1038/s41586-019-1742-x.",6,app\data\tmp\ALD patent background + target paper.pdf,163
cf1eb66b1904b0bec30148649076d483,"1. Lozano, R. et al. Global and regional mortality from 235 causes of death for 20 age groups in 1990 and 2010: a systematic analysis for the Global Burden of Disease Study 2010. Lancet 380, 2095–2128 (2012).",6,app\data\tmp\ALD patent background + target paper.pdf,164
411a018af8d564bea7a3aecc980eeb32,"2. Lee, B. P., Vittinghoff, E., Dodge, J. L., Cullaro, G. & Terrault, N. A. National trends and long- term outcomes of liver transplant for alcohol-associated liver disease in the United States. JAMA Intern. Med. 179, 340–348 (2019).

3. Rehm, J. et al. Burden of disease associated with alcohol use disorders in the United States. Alcohol. Clin. Exp. Res. 38, 1068–1077 (2014).",6,app\data\tmp\ALD patent background + target paper.pdf,165
3b20a4a7351a7e9f5f1e6e4278109178,"4. Llopis, M. et al. Intestinal microbiota contributes to individual susceptibility to alcoholic liver disease. Gut 65, 830–839 (2016).",6,app\data\tmp\ALD patent background + target paper.pdf,166
710d6370e4b44a5e2c9b6a80eec57bfe,"5. Ike, Y., Clewell, D. B., Segarra, R. A. & Gilmore, M. S. Genetic analysis of the pAD1 hemolysin/bacteriocin determinant in Enterococcus faecalis: Tn917 insertional mutagenesis and cloning. J. Bacteriol. 172, 155–163 (1990).",6,app\data\tmp\ALD patent background + target paper.pdf,167
4f0c34f00aef77d1830b1462a99a1b9a,"6. Tang, W. & van der Donk, W. A. The sequence of the enterococcal cytolysin imparts unusual lanthionine stereochemistry. Nat. Chem. Biol. 9, 157–159 (2013).",6,app\data\tmp\ALD patent background + target paper.pdf,168
cd5c6046e713db3d51bdaf81c30ed21f,"7. Maddrey, W. C. et al. Corticosteroid therapy of alcoholic hepatitis. Gastroenterology 75, 193–199 (1978).

8. Dominguez, M. et al. A new scoring system for prognostic stratification of patients with alcoholic hepatitis. Am. J. Gastroenterol. 103, 2747–2756 (2008).

9. Thursz, M. R. et al. Prednisolone or pentoxifylline for alcoholic hepatitis. N. Engl. J. Med. 372, 1619–1628 (2015).

10. Mathurin, P. & Lucey, M. R. Management of alcoholic hepatitis. J. Hepatol. 56, S39–S45 (2012).",6,app\data\tmp\ALD patent background + target paper.pdf,169
b9520fac6b4b303b6d05de72326a6d03,"11. Llorente, C. et al. Gastric acid suppression promotes alcoholic liver disease by inducing overgrowth of intestinal Enterococcus. Nat. Commun. 8, 837 (2017).",6,app\data\tmp\ALD patent background + target paper.pdf,170
ec0447525e244e6a7f4d5b23471b10ec,"12. Gilmore, M. S. et al. Genetic structure of the Enterococcus faecalis plasmid pAD1- encoded cytolytic toxin system and its relationship to lantibiotic determinants. J. Bacteriol. 176, 7335–7344 (1994).

13. Cox, C. R., Coburn, P. S. & Gilmore, M. S. Enterococcal cytolysin: a novel two component peptide system that serves as a bacterial defense against eukaryotic and prokaryotic cells. Curr. Protein Pept. Sci. 6, 77–84 (2005).",6,app\data\tmp\ALD patent background + target paper.pdf,171
e0368f951534f57823b7aa8168992669,"14. Van Tyne, D., Martin, M. J. & Gilmore, M. S. Structure, function, and biology of the Enterococcus faecalis cytolysin. Toxins 5, 895–911 (2013).",6,app\data\tmp\ALD patent background + target paper.pdf,172
ef518908f57cad07b83df52bfa3d8b0e,"15. Bertola, A., Mathews, S., Ki, S. H., Wang, H. & Gao, B. Mouse model of chronic and binge ethanol feeding (the NIAAA model). Nat. Protoc. 8, 627–637 (2013).",6,app\data\tmp\ALD patent background + target paper.pdf,173
8e57421c549867565d88dc4d073bc7e7,"16. Ogilvie, L. A. & Jones, B. V. The human gut virome: a multifaceted majority. Front. Microbiol. 6, 918 (2015).",6,app\data\tmp\ALD patent background + target paper.pdf,174
3803380998e2ae229a29082cd02f1b5c,"17. Chatterjee, A. et al. Bacteriophage resistance alters antibiotic-mediated intestinal expansion of enterococci. Infect. Immun. 87, e00085-19 (2019).

18. Poindexter, J. S. Biological properties and classification of the Caulobacter group. Bacteriol. Rev. 28, 231–295 (1964).",6,app\data\tmp\ALD patent background + target paper.pdf,175
b680f443c86e11e34523b28c27d4266e,"19. Shin, J. et al. Analysis of the mouse gut microbiome using full-length 16S rRNA amplicon sequencing. Sci. Rep. 6, 29681 (2016).",6,app\data\tmp\ALD patent background + target paper.pdf,176
68da42f61b419de03d06fd3ab7ebc055,"20. Human Microbiome Project Consortium. Structure, function and diversity of the healthy human microbiome. Nature 486, 207–214 (2012).",6,app\data\tmp\ALD patent background + target paper.pdf,177
2a51dd1044d90657ff35ae613c06f10f,"21. Marcuk, L. M. et al. Clinical studies of the use of bacteriophage in the treatment of cholera. Bull. World Health Organ. 45, 77–83 (1971).

22. Sarker, S. A. et al. Oral phage therapy of acute bacterial diarrhea with two coliphage preparations: a randomized trial in children from Bangladesh. EBioMedicine 4, 124–137 (2016).",6,app\data\tmp\ALD patent background + target paper.pdf,178
461c601d17cffbdf0a89b31a807d27ad,"23. Dalmasso, M., Hill, C. & Ross, R. P. Exploiting gut bacteriophages for human health. Trends Microbiol. 22, 399–405 (2014).

24. Ujmajuridze, A. et al. Adapted bacteriophages for treating urinary tract infections. Front. Microbiol. 9, 1832 (2018).

25. Khawaldeh, A. et al. Bacteriophage therapy for refractory Pseudomonas aeruginosa urinary tract infection. J. Med. Microbiol. 60, 1697–1700 (2011).",6,app\data\tmp\ALD patent background + target paper.pdf,179
1403e33338ced6564bf8f5ee94dd4e4b,"26. Schooley, R. T. et al. Development and use of personalized bacteriophage-based therapeutic cocktails to treat a patient with a disseminated resistant Acinetobacter baumannii infection. Antimicrob. Agents Chemother. 61, e00954-17 (2017).

27. Dedrick, R. M. et al. Engineered bacteriophages for treatment of a patient with a disseminated drug-resistant Mycobacterium abscessus. Nat. Med. 25, 730–733 (2019).",6,app\data\tmp\ALD patent background + target paper.pdf,180
d94d8e1d29961cf0cf79b13d82ae0a07,"28. Fish, R. et al. Compassionate use of bacteriophage therapy for foot ulcer treatment as an effective step for moving toward clinical trials. Methods Mol. Biol. 1693, 159–170 (2018).",6,app\data\tmp\ALD patent background + target paper.pdf,181
f7ed0ef6e0d8d723b332561903ac824c,"effective step for moving toward clinical trials. Methods Mol. Biol. 1693, 159–170 (2018).

29. Górski, A. et al. Phages and immunomodulation. Future Microbiol. 12, 905–914 (2017).",6,app\data\tmp\ALD patent background + target paper.pdf,182
a737fa8f6bce1a5daab5b5eec38af4b1,"Publisher’s note Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations.

© The Author(s), under exclusive licence to Springer Nature Limited 2019",6,app\data\tmp\ALD patent background + target paper.pdf,183
175fc1476066bd982efee48194e3aed1,6 | Nature | www.nature.com,6,app\data\tmp\ALD patent background + target paper.pdf,184
fd2edb8758b30b93d33427096a5f9aae,"1Department of Medicine, University of California San Diego, La Jolla, CA, USA. 2Department of Medicine, VA San Diego Healthcare System, San Diego, CA, USA. 3Skaggs School of Pharmacy and Pharmaceutical Sciences, University of California San Diego, La Jolla, CA, USA. 4J. Craig Venter Institute, Rockville, MD, USA. 5J. Craig Venter Institute, La Jolla, CA, USA. 6Host–Microbiota Interactions Laboratory, Wellcome Sanger Institute, Hinxton, UK. 7Division of Biostatistics and Bioinformatics,",7,app\data\tmp\ALD patent background + target paper.pdf,185
3ec392fa31016d664fbdb0bb14357069,"Department of Family Medicine and Public Health, University of California San Diego, La Jolla, CA, USA. 8Department of Biochemistry and Biophysics, Texas A & M University, College Station, TX, USA. 9Center for Phage Technology, Texas A & M AgriLife Research and Texas A & M University, College Station, TX, USA. 10Department of Biochemistry, University of Illinois at Urbana-Champaign, Urbana, IL, USA. 11Department of Pathology, University of California San Diego, La Jolla, CA, USA. 12Division of",7,app\data\tmp\ALD patent background + target paper.pdf,186
a00ed20e990458b7ac85ace42a650a08,"Gastroenterology, Hepatology and Nutrition, Department of Medicine, University of Pittsburgh Medical Center, Pittsburgh Liver Research Center, Pittsburgh, PA, USA. 13Hospital Universitario, Departamento de Gastroenterología, Universidad Autonoma de Nuevo Leon, Monterrey, Mexico. 14Division of Digestive and Liver Diseases, Department of Medicine, Columbia University College of Physicians and Surgeons, New York, NY, USA. 15Department of Medicine, University of Alberta, Edmonton, Alberta, Canada.",7,app\data\tmp\ALD patent background + target paper.pdf,187
1305768318ee7122785d1131186fb030,"16Division of Gastroenterology and Hepatology, Weill Cornell Medical College, New York, NY, USA. 17Liver Unit, Hospital Universitari Vall d’Hebron, Universitat Autònoma de Barcelona, Barcelona, Spain. 18Centro de Investigación en Red de Enfermedades Hepáticas y Digestivas (CIBEREHD), Barcelona, Spain. 19Liver Unit, Hospital Clinic, Barcelona, Spain. 20Liver Sciences, Department of Inflammation Biology, School of Infectious Diseases and Microbial Sciences, King’s College London, London, UK.",7,app\data\tmp\ALD patent background + target paper.pdf,188
e2550b2353f7d195c411dc07902daa80,"21Service des Maladies de L’appareil Digestif et Unité INSERM, Hôpital Huriez, Lille, France. 22Division of Gastroenterology and Hepatology, Department of Medicine, University of Wisconsin School of Medicine and Public Health, Madison, WI, USA. 23Section of Digestive Diseases, Yale University School of Medicine, New Haven, CT, USA. 24Section of Digestive Diseases, VA Connecticut Healthcare System, West Haven, CT, USA. 25Department of Chemistry, University of Illinois at Urbana-Champaign, Urbana,",7,app\data\tmp\ALD patent background + target paper.pdf,189
0edc9c9f7c2eed23887414805507b9f5,"IL, USA. 26Howard Hughes Medical Institute, University of Illinois at Urbana-Champaign, Urbana, IL, USA. 27St Luc University Hospital, Université Catholique de Louvain, Brussels, Belgium. 28Center for Innovative Phage Applications and Therapeutics, University of California San Diego, La Jolla, CA, USA. 29These authors contributed equally: Yi Duan, Cristina Llorente. *e-mail: beschnabl@ucsd.edu",7,app\data\tmp\ALD patent background + target paper.pdf,190
74f6d39df933ea271406543d6fb85d7a,"Nature | www.nature.com | 7

7",7,app\data\tmp\ALD patent background + target paper.pdf,191
02184ce384cd3b6c78b3076c5fa7d93b,"Methods

Methods",8,app\data\tmp\ALD patent background + target paper.pdf,192
16445cb12dcc0f29f561143b247c13a1,No statistical methods were used to predetermine sample size. The experiments were not randomized and investigators were not blinded to allocation during experiments and outcome assessment.,8,app\data\tmp\ALD patent background + target paper.pdf,193
5a601a4c0256b08c768412d4d61672bd,"Patient cohorts

Patient cohorts have previously been described** 2, We evaluated",8,app\data\tmp\ALD patent background + target paper.pdf,194
d6870f32a3cb28ebffd105a3da01da07,"26 subjects without alcohol-use disorder (controls; social drinkers consuming less than 20 g/day), 44 patients with alcohol-use disorder and 88 patients with alcoholic hepatitis. Patients with alcohol-use disorder fulfilling the DSM IV criteria33 of alcohol dependence and with active alcohol consumption (self-reported >60 g/day) presented with various stages of liver disease (21% had advanced F3/4 fibrosis based on fibrosis-4 index) (Supplementary Table 1). Patients with alcohol-use disorder",8,app\data\tmp\ALD patent background + target paper.pdf,195
ee6d7cc2d583ced2c6f5d39e8d21a40c,"were recruited from an alcohol withdrawal unit in San Diego and Brussels, where they followed a detoxification and rehabilitation programme. At admission to the hospital, a complete medication and medical history was taken, and a complete physical examination was performed, including collection of bio-specimens, basic demographic data (such as age, gender, weight and height) and self-reported daily alcohol consumption. Patients were actively drink- ing until the day of admission. Controls or",8,app\data\tmp\ALD patent background + target paper.pdf,196
916d2a71783f6bd538138e9788d24829,"patients with alcohol-use disorder did not take antibiotics or immunosuppressive medication during the two months preceding enrolment. Other exclusion criteria were diabetes, inflammatory bowel disease, known liver disease of any other aetiology, and clinically important cardiovascular, pulmonary or renal co-morbidities. Patients with alcoholic hepatitis were enrolled from the InTeam Consortium (ClinicalTrials.gov identifier number: NCT02075918) from centres in the USA, Mexico, UK, France and",8,app\data\tmp\ALD patent background + target paper.pdf,197
d42113fdf544402e302114480e63526b,"Spain. Inclusion criteria for this study were active alcohol abuse (>50 g/day for men and >40 g/day for women) in the past 3 months, aspartate aminotransferase (AST) > ALT and total bilirubin >3 mg/dl in the past 3 months, and a liver biopsy and/or clinical picture consistent with alco- holic hepatitis. Exclusion criteria were autoimmune liver disease (ANA >1/320), chronic viral hepatitis, hepatocellular carcinoma, complete portal vein thrombosis, extrahepatic terminal disease, pregnancy and a",8,app\data\tmp\ALD patent background + target paper.pdf,198
a204b7464918ba7a6608f2573b229958,"lack of signed informed consent. In all patients, the clinical picture was consistent with alcoholic hepatitis and in patients who underwent liver biopsy, the histology was consistent with the diagnosis of alco- holic hepatitis. Liver biopsies were only done if clinically indicated as part of routine clinical care for diagnostic purposes of alcoholic hepatitis. Bio-specimens were collected during their admission to the hospital. The median time of specimen collection was 4 days fol- lowing",8,app\data\tmp\ALD patent background + target paper.pdf,199
1c41fb0a246f0e06ea3abc9eeefcfc76,"admission to the hospital (range 0–24, n = 82). For one patient who underwent liver transplantation, the transplantation date was considered as date of death. Patients were censored at the time point at which they were last seen alive. The baseline characteristics are shown in Supplementary Tables 1, 2. Faecal 16S rRNA sequencing, Enterococcus culture and qPCR were performed. The MELD score, ABIC score and discriminant function were calculated from all alcoholic hepatitis patients from whom",8,app\data\tmp\ALD patent background + target paper.pdf,200
