element_id,text,page_number,filename,chunk_id,method,hypothetical_questions,keywords
d10f23d50baf514fcb72059dd9929ce3,"this study plus 54 Enterococcus phage genomes obtained from Gen- Bank, with 5,000 12-mers generated per genome (mash sketch -k 12 -s 5000). The sketch file was then compared to all the initial phage genome sequences to generate the ANI matrix using the mash distance command using default settings. The GGRaSP R package was used to calculate the UPMGA phylogeny from the ANI distance matrix, after redundant phage genomes (genomes ANI >99.985) were removed using the GGRaSP R package with a user defined cutoff of 0.015 (ggrasp. cluster (threshold = 0.015)). The resulting dendrogram was translated into newick format using the APE R package44, loaded into the iTOL tree viewer45, and annotated with taxonomic information and manually entered clade identification.

--- Extracted Metadata ---
Keywords: Enterococcus phage genomes, GenBank, mash sketch, ANI matrix, GGRaSP R package, UPMGA phylogeny, dendrogram, newick format, APE R package, iTOL tree viewer, taxonomic information, clade identification
Methods: mash sketch, ANI matrix generation, UPMGA phylogeny calculation, genome removal, dendrogram translation, tree viewer annotation
Hypothetical Questions: What are the genetic similarities/differences between Enterococcus phage genomes?, How do the ANI values contribute to the understanding of phage genome relationships?, How does the phylogenetic analysis help in classifying phages?",9,ald_paper,84,"['mash sketch', 'ANI matrix generation', 'UPMGA phylogeny calculation', 'genome removal', 'dendrogram translation', 'tree viewer annotation']","['What are the genetic similarities/differences between Enterococcus phage genomes?', 'How do the ANI values contribute to the understanding of phage genome relationships?', 'How does the phylogenetic analysis help in classifying phages?']","['Enterococcus phage genomes', 'GenBank', 'mash sketch', 'ANI matrix', 'GGRaSP R package', 'UPMGA phylogeny', 'dendrogram', 'newick format', 'APE R package', 'iTOL tree viewer', 'taxonomic information', 'clade identification']"
366c466a103caf80b9fc9f10114645c9,"Electron microscopy Phage morphology was examined by transmission electron microscopy of negatively stained grids, prepared using the valentine method46 with either 2% uranyl-acetate or 2% phosphotungstic acid, and examined at an acceleration voltage of 100 kV in the JEOL 1200 EX transmission electron microscope.

--- Extracted Metadata ---
Keywords: Electron microscopy, Phage morphology, Transmission electron microscopy, Negative staining, Valentine method, Uranyl-acetate, Phosphotungstic acid, JEOL 1200 EX transmission electron microscope
Methods: Transmission electron microscopy, Negative staining, Valentine method, Uranyl-acetate, Phosphotungstic acid, JEOL 1200 EX transmission electron microscope",9,ald_paper,85,"['Transmission electron microscopy', 'Negative staining', 'Valentine method', 'Uranyl-acetate', 'Phosphotungstic acid', 'JEOL 1200 EX transmission electron microscope']",[],"['Electron microscopy', 'Phage morphology', 'Transmission electron microscopy', 'Negative staining', 'Valentine method', 'Uranyl-acetate', 'Phosphotungstic acid', 'JEOL 1200 EX transmission electron microscope']"
67397fe81759e7ff6ecb8321fe1495d9,"Bacterial DNA extraction and 16S rRNA sequencing DNA from human stool samples, mouse liver sections or bacterial cul- ture was extracted as previously described11, and DNA from mouse faeces was extracted using QIAamp Fast DNA Stool kit (Qiagen). 16S rRNA PCR was completed using Illumina adaptor and barcode-ligated 16S primers targeting the V4 region of the 16S rRNA gene47,48. Amplicons were purified using the Qiaquick PCR purification kit (Qiagen) using manufacturer’s specifications. Purified amplicons were then quantified via TECAN assay (Tecan), normalized and pooled in preparation for 16S rRNA sequencing. Pooled library was quantified and checked for qual- ity using Agilent 2100 Bioanalyzer (Agilent Technologies). Library was sequenced on Illumina MiSeq (Illumina) using V2 reagent chemistry, 500 cycles, 2 × 250-bp format using manufacturer’s specifications. 16S sequence reads were processed and operational taxonomic units were determined using our MOTHUR-based 16S rDNA analysis

--- Extracted Metadata ---
Keywords: DNA extraction, 16S rRNA sequencing, PCR, amplicon purification, amplicon quantification, library pooling, library quantification, library quality check, MOTHUR, operational taxonomic units, microbial communities, Illumina sequencing, Qiagen, QIAamp Fast DNA Stool kit, Qiaquick PCR purification kit, Tecan assay, Agilent 2100 Bioanalyzer, Illumina MiSeq, V4 region
Methods: DNA extraction, 16S rRNA sequencing, PCR, amplicon purification, amplicon quantification, library pooling, library quantification, library quality check, DNA sequencing, operational taxonomic units determination
Hypothetical Questions: What are the microbial communities present in human stool samples, mouse liver sections, and bacterial cultures?, How do the microbial communities differ between human stool samples and mouse liver sections?, What is the diversity of microbial species in the samples tested?, How do different DNA extraction methods affect the outcomes of 16S rRNA sequencing?",9,ald_paper,86,"['DNA extraction', '16S rRNA sequencing', 'PCR', 'amplicon purification', 'amplicon quantification', 'library pooling', 'library quantification', 'library quality check', 'DNA sequencing', 'operational taxonomic units determination']","['What are the microbial communities present in human stool samples, mouse liver sections, and bacterial cultures?', 'How do the microbial communities differ between human stool samples and mouse liver sections?', 'What is the diversity of microbial species in the samples tested?', 'How do different DNA extraction methods affect the outcomes of 16S rRNA sequencing?']","['DNA extraction', '16S rRNA sequencing', 'PCR', 'amplicon purification', 'amplicon quantification', 'library pooling', 'library quantification', 'library quality check', 'MOTHUR', 'operational taxonomic units', 'microbial communities', 'Illumina sequencing', 'Qiagen', 'QIAamp Fast DNA Stool kit', 'Qiaquick PCR purification kit', 'Tecan assay', 'Agilent 2100 Bioanalyzer', 'Illumina MiSeq', 'V4 region']"
ed5b24c8605485c8bd14cc406e1bf256,"d amplicons were then quantified via TECAN assay (Tecan), normalized and pooled in preparation for 16S rRNA sequencing. Pooled library was quantified and checked for qual- ity using Agilent 2100 Bioanalyzer (Agilent Technologies). Library was sequenced on Illumina MiSeq (Illumina) using V2 reagent chemistry, 500 cycles, 2 × 250-bp format using manufacturer’s specifications. 16S sequence reads were processed and operational taxonomic units were determined using our MOTHUR-based 16S rDNA analysis workflow as previously described11,49. Raw 16S sequence reads can be found in the NCBI Sequence Read Archive (SRA) associated with Bioproject PRJNA525701.

--- Extracted Metadata ---
Keywords: TECAN assay, 16S rRNA sequencing, Agilent 2100 Bioanalyzer, Illumina MiSeq, MOTHUR-based 16S rDNA analysis, NCBI Sequence Read Archive, Bioproject PRJNA525701
Methods: TECAN assay, 16S rRNA sequencing, Agilent 2100 Bioanalyzer, Illumina MiSeq, MOTHUR-based 16S rDNA analysis workflow
Hypothetical Questions: What methods were used for quantification of amplicons?, How were the 16S sequence reads processed and taxonomic units determined?, Where can the raw 16S sequence reads be found?",9,ald_paper,87,"['TECAN assay', '16S rRNA sequencing', 'Agilent 2100 Bioanalyzer', 'Illumina MiSeq', 'MOTHUR-based 16S rDNA analysis workflow']","['What methods were used for quantification of amplicons?', 'How were the 16S sequence reads processed and taxonomic units determined?', 'Where can the raw 16S sequence reads be found?']","['TECAN assay', '16S rRNA sequencing', 'Agilent 2100 Bioanalyzer', 'Illumina MiSeq', 'MOTHUR-based 16S rDNA analysis', 'NCBI Sequence Read Archive', 'Bioproject PRJNA525701']"
1024782019b0d4683af4727ed06566f1,"Real-time qPCR Bacterial genomic DNA was extracted from human stool samples and mouse liver11. RNA was extracted from mouse liver and cDNAs were generated11. Primer sequences for mouse genes were obtained from the NIH qPrimerDepot. Primer sequences for E. faecalis 16S rRNA gene, E. faecalis cylLS and cylLL genes have previously been described50,51. All primers used in this study are listed in Supplementary Table 9. Mouse gene expression and amplification of bacterial genes were determined with Sybr Green (Bio-Rad Laboratories) using ABI Ste- pOnePlus real-time PCR system. The qPCR value of mouse genes was normalized to 18S.

--- Extracted Metadata ---
Keywords: qPCR, genomic DNA extraction, RNA extraction, cDNA generation, primer sequences, gene expression, gene amplification, Sybr Green, ABI StepOnePlus, 18S normalization
Methods: Real-time qPCR, genomic DNA extraction, RNA extraction, cDNA generation, primer sequences acquisition, Sybr Green, ABI StepOnePlus real-time PCR system, gene expression determination, gene amplification, normalization
Hypothetical Questions: How to perform real-time qPCR on bacterial genomic DNA extracted from human stool samples and mouse liver?, How to extract RNA from mouse liver and generate cDNAs?, Where can primer sequences for mouse genes be obtained?, What are the primer sequences for E. faecalis 16S rRNA gene, E. faecalis cylLS, and cylLL genes?, How to determine gene expression and amplification using Sybr Green and ABI StepOnePlus real-time PCR system?, How to normalize qPCR values of mouse genes to 18S?",9,ald_paper,88,"['Real-time qPCR', 'genomic DNA extraction', 'RNA extraction', 'cDNA generation', 'primer sequences acquisition', 'Sybr Green', 'ABI StepOnePlus real-time PCR system', 'gene expression determination', 'gene amplification', 'normalization']","['How to perform real-time qPCR on bacterial genomic DNA extracted from human stool samples and mouse liver?', 'How to extract RNA from mouse liver and generate cDNAs?', 'Where can primer sequences for mouse genes be obtained?', 'What are the primer sequences for E. faecalis 16S rRNA gene, E. faecalis cylLS, and cylLL genes?', 'How to determine gene expression and amplification using Sybr Green and ABI StepOnePlus real-time PCR system?', 'How to normalize qPCR values of mouse genes to 18S?']","['qPCR', 'genomic DNA extraction', 'RNA extraction', 'cDNA generation', 'primer sequences', 'gene expression', 'gene amplification', 'Sybr Green', 'ABI StepOnePlus', '18S normalization']"
d9bc354ad5367fe03300da246250bfde,"E. faecalis isolation and whole-genome sequencing To isolate E. faecalis strains from human subjects, 50–300 mg of human stool was resuspended in 500 μl PBS, serial dilutions were made and 100 μl was placed on plates with selective medium, BBL Enterococcosel broth (Becton Dickinson). Enterococci colonies were identified by the production of dark brown or black colour, generated by hydrolysis of esculin to esculetin (which reacts with ferric ammonium citrate). Each Enterococcus colony was then picked, and qPCR was performed to identify E. faecalis, using specific primers against the E. faecalis 16S rRNA gene50. For each subject, between 1 and 6 E. faecalis colonies were analysed and bacterial genomic DNA was then extracted as described in ‘Bacterial DNA extraction and 16S rRNA sequencing’.

DNA sequencing was performed on the Illumina HiSeq Ten X generat- ing paired-end reads (2 × 151 bp). Bacterial genomes were assembled

--- Extracted Metadata ---
Keywords: E. faecalis, isolation, whole-genome sequencing, qPCR, DNA sequencing, Bacterial DNA extraction, 16S rRNA sequencing, Illumina HiSeq Ten X, Bacterial genome assembly
Methods: E. faecalis isolation, whole-genome sequencing, qPCR, DNA sequencing, Bacterial DNA extraction, 16S rRNA sequencing, DNA sequencing on Illumina HiSeq Ten X, Bacterial genome assembly
Hypothetical Questions: How can E. faecalis strains be isolated from human subjects?, What is the process for identifying E. faecalis colonies in human stool samples?, How is bacterial genomic DNA extracted for E. faecalis analysis?, What sequencing method was used for whole-genome sequencing of E. faecalis strains?, How are Enterococcus colonies identified using specific primers in qPCR?, What are the key steps in sequencing the E. faecalis genomes using Illumina HiSeq Ten X?",9,ald_paper,89,"['E. faecalis isolation', 'whole-genome sequencing', 'qPCR', 'DNA sequencing', 'Bacterial DNA extraction', '16S rRNA sequencing', 'DNA sequencing on Illumina HiSeq Ten X', 'Bacterial genome assembly']","['How can E. faecalis strains be isolated from human subjects?', 'What is the process for identifying E. faecalis colonies in human stool samples?', 'How is bacterial genomic DNA extracted for E. faecalis analysis?', 'What sequencing method was used for whole-genome sequencing of E. faecalis strains?', 'How are Enterococcus colonies identified using specific primers in qPCR?', 'What are the key steps in sequencing the E. faecalis genomes using Illumina HiSeq Ten X?']","['E. faecalis', 'isolation', 'whole-genome sequencing', 'qPCR', 'DNA sequencing', 'Bacterial DNA extraction', '16S rRNA sequencing', 'Illumina HiSeq Ten X', 'Bacterial genome assembly']"
9803b91c86f54dbf4d7d71af052bcb40,"Article

and annotated using the previously described pipeline52. Antimicrobial resistance and virulence genes including cytolysin (cyl) genes carried by E. faecalis isolates were identified by comparing individual genome assemblies against the CARD and VFDB databases, respectively, using abricate v0.8.10 (https://github.com/tseemann/abricate)53,54.

For the phylogeny of E. faecalis, the genome assemblies of the study isolates were annotated with Prokka55, and a pangenome estimated using Roary52. A 95% identity cutoff was used, and core genes were defined as those in 99% of isolates. A maximum likelihood tree of the SNPs in the core genes was created using RAxML56 and 100 bootstraps. The resulting tree was visualized using iTOL45. Genome sequence data of E. faecalis strains isolated in this study have been deposited in the European Nucleotide Archive (ENA) under the accession number PRJEB25007. Sequence reads are available at ENA under run acces- sion identifiers ERR3200171–ERR3200263.

--- Extracted Metadata ---
Keywords: Antimicrobial resistance, Virulence genes, E. faecalis, Genome assembly, Phylogeny, Pangenome, SNPs, Core genes, Maximum likelihood tree, European Nucleotide Archive, Sequence reads, ENA
Methods: annotation, gene identification, phylogeny, genome assembly, pan-genome estimation
Hypothetical Questions: What are the antimicrobial resistance and virulence genes carried by E. faecalis isolates?, How is the phylogeny of E. faecalis determined using genome assemblies?, What is the core genome of E. faecalis strains in the study?",10,ald_paper,90,"['annotation', 'gene identification', 'phylogeny', 'genome assembly', 'pan-genome estimation']","['What are the antimicrobial resistance and virulence genes carried by E. faecalis isolates?', 'How is the phylogeny of E. faecalis determined using genome assemblies?', 'What is the core genome of E. faecalis strains in the study?']","['Antimicrobial resistance', 'Virulence genes', 'E. faecalis', 'Genome assembly', 'Phylogeny', 'Pangenome', 'SNPs', 'Core genes', 'Maximum likelihood tree', 'European Nucleotide Archive', 'Sequence reads', 'ENA']"
2efd1ff7e3ab8cee851403c6c7821867,"E. faecalis culture All E. faecalis strains were grown statically in BHI broth or on BHI agar plate at 37 °C. Fifty micrograms per millilitre erythromycin was added when cytolytic and non-cytolytic E. faecalis strains were grown (Extended Data Fig. 2).

Determination of levels of faecal Enterococcus To determine levels of faecal enterococci in mice, 10–30 mg of mouse faeces was resuspended into 500 μl PBS and serial dilutions were made. Five microlitres of each dilution from each sample was spotted onto a plate with a selective medium, BBL enterococcosel broth (Becton Dickinson) and the plates were then incubated at 37 °C overnight. For Extended Data Fig. 2o, agar plates contained 50 μg/ml erythromycin. Enterococci colonies were identified by the production of a dark brown or black colour. Colony numbers of each sample were then counted, and CFUs were calculated.

--- Extracted Metadata ---
Keywords: E. faecalis, BHI broth, BHI agar plate, erythromycin, faecal Enterococcus, mice, PBS, serial dilutions, selective medium, Enterococcosel broth, CFUs calculation
Methods: Bacterial culture, Antibiotic treatment, Serial dilutions, Colony counting, CFU calculation
Hypothetical Questions: What are the effects of erythromycin on cytolytic and non-cytolytic E. faecalis strains?, How can the levels of faecal Enterococcus be determined in mice using BBL enterococcosel broth?, What are the characteristics of Enterococci colonies that allow for their identification?",10,ald_paper,91,"['Bacterial culture', 'Antibiotic treatment', 'Serial dilutions', 'Colony counting', 'CFU calculation']","['What are the effects of erythromycin on cytolytic and non-cytolytic E. faecalis strains?', 'How can the levels of faecal Enterococcus be determined in mice using BBL enterococcosel broth?', 'What are the characteristics of Enterococci colonies that allow for their identification?']","['E. faecalis', 'BHI broth', 'BHI agar plate', 'erythromycin', 'faecal Enterococcus', 'mice', 'PBS', 'serial dilutions', 'selective medium', 'Enterococcosel broth', 'CFUs calculation']"
08e3a780b763abbb9429976fea3ad8de,"Cytolysin expression and purification To purify bioactive CylLL′′ and CylLS′′, an Escherichia coli heterologous expression system was used. In brief, either 6×His–CylLL or 6×His–CylLS were co-expressed with CylM (the enzyme that performs dehydration and cyclization reactions on cytolysin) in E. coli to yield fully dehydrated and cyclized full-length peptides. The His tag and leader peptide were then removed using recombinant CylA (27–412), the soluble domain of the native peptidase used in cytolysin maturation, to yield bioactive CylLL′′ or CylLS′′. The resulting core peptides were further purified by reversed-phase high-performance liquid chromatography (HPLC).

--- Extracted Metadata ---
Keywords: Cytolysin, expression, purification, 6×His, Escherichia coli, dehydrated peptides, cyclized peptides, recombinant CylA, HPLC
Methods: heterologous expression system, co-expression, purification, recombinant CylA, reversed-phase high-performance liquid chromatography (HPLC)
Hypothetical Questions: How is bioactive CylLL′′ and CylLS′′ purified using heterologous expression in E. coli?, What is the role of CylM and CylA in the purification process of cytolysin?, How is the leader peptide removed from CylLL′′ and CylLS′′ during purification?",10,ald_paper,92,"['heterologous expression system', 'co-expression', 'purification', 'recombinant CylA', 'reversed-phase high-performance liquid chromatography (HPLC)']","['How is bioactive CylLL′′ and CylLS′′ purified using heterologous expression in E. coli?', 'What is the role of CylM and CylA in the purification process of cytolysin?', 'How is the leader peptide removed from CylLL′′ and CylLS′′ during purification?']","['Cytolysin', 'expression', 'purification', '6×His', 'Escherichia coli', 'dehydrated peptides', 'cyclized peptides', 'recombinant CylA', 'HPLC']"
0e6d87d2f3436a3f300daa1e18afbecf,"The cylLL and cylLS genes were previously cloned into the MCSI of a pRSFDuet-1 backbone vector that contained the cylM gene in MCSII6. The cylA (27–412) gene was previously cloned into MCSI of a pRSFDuet-1 backbone vector57. E. coli BL21 Star (DE3) cells (50 μl) were transformed with 100 ng of either the cylLL_cylM:pRSFDuet, cylLS_cylM:pRSFDuet or cylA (27–412):pRSFDuet plasmids via KCM chemical transformation. The cells were plated on LB agar plates supplemented with kanamycin (50 μg/ml) and grown at 37 °C overnight. One colony was picked to inoculate 15 ml of LB broth supplemented with kanamycin overnight at 37 °C. The culture was used to inoculate 1.5 l of terrific broth supple- mented with kanamycin. Cultures were grown with shaking at 37 °C to an optical density at 600 nm (OD600) of 0.8. The temperature of the incu- bator was lowered to 18 °C and expression was induced with the addi- tion of 0.3 mM final concentration of isopropyl β-d-thiogalactoside. The cultures were allowed to

--- Extracted Metadata ---
Keywords: gene cloning, E. coli BL21 Star cells, pRSFDuet-1 vector, cylLL gene, cylLS gene, cylM gene, cylA gene, KCM chemical transformation, LB agar plates, kanamycin, LB broth, terrific broth, optical density, isopropyl β-d-thiogalactoside
Methods: gene cloning, transformation, plating, culture inoculation, gene expression induction
Hypothetical Questions: What is the effect of cloning cylLL, cylLS, and cylA genes into different vectors?, How does the use of different plasmids affect gene expression in E. coli cells?, What is the role of isopropyl β-d-thiogalactoside in gene expression induction?",10,ald_paper,93,"['gene cloning', 'transformation', 'plating', 'culture inoculation', 'gene expression induction']","['What is the effect of cloning cylLL, cylLS, and cylA genes into different vectors?', 'How does the use of different plasmids affect gene expression in E. coli cells?', 'What is the role of isopropyl β-d-thiogalactoside in gene expression induction?']","['gene cloning', 'E. coli BL21 Star cells', 'pRSFDuet-1 vector', 'cylLL gene', 'cylLS gene', 'cylM gene', 'cylA gene', 'KCM chemical transformation', 'LB agar plates', 'kanamycin', 'LB broth', 'terrific broth', 'optical density', 'isopropyl β-d-thiogalactoside']"
6f618c9e4f018054c5d225820a06984d,"own at 37 °C overnight. One colony was picked to inoculate 15 ml of LB broth supplemented with kanamycin overnight at 37 °C. The culture was used to inoculate 1.5 l of terrific broth supple- mented with kanamycin. Cultures were grown with shaking at 37 °C to an optical density at 600 nm (OD600) of 0.8. The temperature of the incu- bator was lowered to 18 °C and expression was induced with the addi- tion of 0.3 mM final concentration of isopropyl β-d-thiogalactoside. The cultures were allowed to incubate at 18 °C for 18 h. The cells were collected by centrifugation at 5,000g for 12 min. The cell paste was collected and frozen at -70 °C.

--- Extracted Metadata ---
Keywords: bacterial culture, LB broth, kanamycin, terrific broth, OD600, isopropyl β-d-thiogalactoside, centrifugation, cell paste, -70 °C
Methods: incubation, inoculation, centrifugation, expression induction, cell collection, freezing
Hypothetical Questions: What is the process of inducing protein expression in bacterial cultures?, How is cell paste collected and preserved for future use?",10,ald_paper,94,"['incubation', 'inoculation', 'centrifugation', 'expression induction', 'cell collection', 'freezing']","['What is the process of inducing protein expression in bacterial cultures?', 'How is cell paste collected and preserved for future use?']","['bacterial culture', 'LB broth', 'kanamycin', 'terrific broth', 'OD600', 'isopropyl β-d-thiogalactoside', 'centrifugation', 'cell paste', '-70 °C']"
a73bdcae11d25968902ef4da634aac9b,"For the purification of the protease CylA (27–412), the cell paste was thawed and resuspended in 50 ml LanP buffer (20 mM HEPES, 1 M NaCl, pH 7.5). The cell suspension was lysed by homogenization. The lysate was clarified by centrifugation at 13,000g for 45 min and filtered through a 0.45-μm centrifugal filter (Thermo Scientific). The clarified

--- Extracted Metadata ---
Keywords: protease CylA, purification, cell paste, LanP buffer, HEPES, NaCl, pH 7.5, homogenization, centrifugation, filtration, Thermo Scientific
Methods: homogenization, centrifugation, filtration
Hypothetical Questions: How was protease CylA (27–412) purified from the cell paste?, What buffers were used for resuspending the cell paste?, What centrifugal filter size was used for filtration?",10,ald_paper,95,"['homogenization', 'centrifugation', 'filtration']","['How was protease CylA (27–412) purified from the cell paste?', 'What buffers were used for resuspending the cell paste?', 'What centrifugal filter size was used for filtration?']","['protease CylA', 'purification', 'cell paste', 'LanP buffer', 'HEPES', 'NaCl', 'pH 7.5', 'homogenization', 'centrifugation', 'filtration', 'Thermo Scientific']"
08f7c53ac954472a5218b29163e4245d,"lysate was applied to a pre-equilibrated HisTrap HP 5 ml column (GE Healthcare) through a peristaltic pump. The loaded column was con- nected to an ÄKTA pure 25 M system. The protein was eluted by a linear gradient of LanP buffer to Elution Buffer (20 mM HEPES, 1 M NaCl, 500 mM imidazole, 10% glycerol, pH 7.5) over 30 min. The purest fractions, as determined by 4–20% SDS–PAGE, were combined, concentrated to 1 mg/ml by Amicon Ultra Centrifugal Filters (30 kDa MWCO), and buffer exchanged into storage buffer (20mM HEPES, 300 mM KCl, 10% glycerol, pH 7.5) by PD-10 desalting column (GE Healthcare). Protein concentration was determined by absorbance at 280 nm.

--- Extracted Metadata ---
Keywords: HisTrap HP 5 ml column, ÄKTA pure 25 M system, LanP buffer, Elution Buffer, SDS-PAGE, Amicon Ultra Centrifugal Filters, PD-10 desalting column, absorbance at 280 nm
Methods: Column Chromatography, Protein Purification, SDS-PAGE, Concentration Determination, Buffer Exchange
Hypothetical Questions: What is the protein purification protocol using HisTrap HP 5 ml column?, How can protein concentration be determined by absorbance at 280 nm?",10,ald_paper,96,"['Column Chromatography', 'Protein Purification', 'SDS-PAGE', 'Concentration Determination', 'Buffer Exchange']","['What is the protein purification protocol using HisTrap HP 5 ml column?', 'How can protein concentration be determined by absorbance at 280 nm?']","['HisTrap HP 5 ml column', 'ÄKTA pure 25 M system', 'LanP buffer', 'Elution Buffer', 'SDS-PAGE', 'Amicon Ultra Centrifugal Filters', 'PD-10 desalting column', 'absorbance at 280 nm']"
0287b62ca7b51a9ba0649d5263c732bc,"For the purification of CylLL′′ and CylLS′′ peptides, the cell paste was thawed and resuspended in 50 ml of LanA Buffer B1 (6 M guanidine HCl, 20 mM NaH2PO4, 500 mM NaCl, 0.5 mM imidazole, pH 7.5). The cell suspension was lysed via sonication (2-s pulse on, 5-s pulse off, 7 min total pulse on time). The cell lysate was clarified by centrifugation at 13,000g for 45 min. The clarified cell lysate was filtered through a 0.45-μm centrifugal filter and applied via gravity flow to a pre-equili- brated, 2 ml bed volume of His60 Ni Superflow Resin (Clonetech). After the lysate had been applied, the resin was washed with 15 ml of LanA Buffer B2 (4 M guanidine HCl, 20 mM NaH2PO4, 500 mM NaCl, 30 mM imidazole, pH 7.5). The resin was washed again with 15 ml of LanA Wash Buffer (20 mM NaH2PO4, 500 mM NaCl, 30 mM imidazole, pH 7.5) to remove the guanidine HCl. The peptides were eluted with 10 ml of LanA elution buffer (20 mM NaH2PO4, 500 mM NaCl, 500 mM imidazole, pH 7.5). A 0.02 mg/ml final

--- Extracted Metadata ---
Keywords: peptide purification, His60 Ni Superflow Resin, lanA Buffer, affinity chromatography, sonication, centrifugation, filtration
Methods: sonication, centrifugation, filtration, gravity flow chromatography, separation by affinity chromatography, elution
Hypothetical Questions: How are CylLL' and CylLS' peptides purified using His60 Ni Superflow Resin?, What is the protocol for purifying peptides from cell lysate using lanA Buffer and specific buffers for washing and elution?",10,ald_paper,97,"['sonication', 'centrifugation', 'filtration', 'gravity flow chromatography', 'separation by affinity chromatography', 'elution']","[""How are CylLL' and CylLS' peptides purified using His60 Ni Superflow Resin?"", 'What is the protocol for purifying peptides from cell lysate using lanA Buffer and specific buffers for washing and elution?']","['peptide purification', 'His60 Ni Superflow Resin', 'lanA Buffer', 'affinity chromatography', 'sonication', 'centrifugation', 'filtration']"
7d3e30b30c7dacd49e2c1f11cab2f1e8,"brated, 2 ml bed volume of His60 Ni Superflow Resin (Clonetech). After the lysate had been applied, the resin was washed with 15 ml of LanA Buffer B2 (4 M guanidine HCl, 20 mM NaH2PO4, 500 mM NaCl, 30 mM imidazole, pH 7.5). The resin was washed again with 15 ml of LanA Wash Buffer (20 mM NaH2PO4, 500 mM NaCl, 30 mM imidazole, pH 7.5) to remove the guanidine HCl. The peptides were eluted with 10 ml of LanA elution buffer (20 mM NaH2PO4, 500 mM NaCl, 500 mM imidazole, pH 7.5). A 0.02 mg/ml final concentration of CylA (27–412) was added to the elution fraction and allowed to incubate at room temperature overnight to remove the leader peptide.

--- Extracted Metadata ---
Keywords: Ni-NTA chromatography, His60 Ni Superflow Resin, LanA Buffer, guanidine HCl, imisazole, peptide purification, CylA
Methods: Ni-NTA chromatography, Lysate application, Washing with buffers, Peptide elution, Incubation
Hypothetical Questions: What is the process of purifying peptides using Ni-NTA chromatography?, How is CylA (27-412) used to remove the leader peptide in peptide purification?",10,ald_paper,98,"['Ni-NTA chromatography', 'Lysate application', 'Washing with buffers', 'Peptide elution', 'Incubation']","['What is the process of purifying peptides using Ni-NTA chromatography?', 'How is CylA (27-412) used to remove the leader peptide in peptide purification?']","['Ni-NTA chromatography', 'His60 Ni Superflow Resin', 'LanA Buffer', 'guanidine HCl', 'imisazole', 'peptide purification', 'CylA']"
8f77478487d94aa9fb3fcc4ce08d7c50,"The digestion was quenched by adding 2% (v/v) final concentration of trifluoroacetic acid. The solution was centrifuged at 4,500g for 10 min and filtered through a 0.45-μm syringe filter (Thermo Scientific). The core peptides were purified by semi-preparative reverse-phase HPLC using a Phenomenex Jupiter Proteo column (10 mm × 250 mm, 4 μm, 90 Å) connected to an Agilent 1260 Infinity II liquid chromatography system. The peptides were separated using a linear gradient of 3% (v/v) solvent B (acetonitrile + 0.1% trifluoroacetic acid) in solvent A (water + 0.1% trif- luoroacetic acid). The fractions were spotted on a matrix-assisted laser desorption/ionization (MALDI) target plate by mixing 1 μl of sample with 1 μl of a 25 mg/ml solution of Super-DHB (Sigma) in 80% acetonitrile/water + 0.1% trifluoroacetic acid. The fractions were analysed by MALDI–time of flight (TOF) mass spectrometry on a Bruker UltrafleXtreme MALDI–TOF/ TOF operating in positive ionization, reflector mode.

--- Extracted Metadata ---
Keywords: trifluoroacetic acid, reverse-phase HPLC, MALDI, mass spectrometry, peptides, centrifugation, filtration
Methods: trifluoroacetic acid digestion, centrifugation, filtration, reverse-phase HPLC, matrix-assisted laser desorption/ionization (MALDI), mass spectrometry
Hypothetical Questions: How does trifluoroacetic acid quench the digestion process?, What is the purpose of centrifugation in this experiment?, How does reverse-phase HPLC purify core peptides?, What is the role of MALDI in analyzing fractions?, How does mass spectrometry help in peptide analysis?",10,ald_paper,99,"['trifluoroacetic acid digestion', 'centrifugation', 'filtration', 'reverse-phase HPLC', 'matrix-assisted laser desorption/ionization (MALDI)', 'mass spectrometry']","['How does trifluoroacetic acid quench the digestion process?', 'What is the purpose of centrifugation in this experiment?', 'How does reverse-phase HPLC purify core peptides?', 'What is the role of MALDI in analyzing fractions?', 'How does mass spectrometry help in peptide analysis?']","['trifluoroacetic acid', 'reverse-phase HPLC', 'MALDI', 'mass spectrometry', 'peptides', 'centrifugation', 'filtration']"
